source_url,target_url,status_code
https://enricbaltasar.com/afijos-despectivos-esperanto-ac-fi/,https://enricbaltasar.com/esperanto/gramatica/afijos/despectivos-ac-fi/,301
https://enricbaltasar.com/afijos-no-oficiales-esperanto/,https://enricbaltasar.com/esperanto/gramatica/afijos/no-oficiales/,301
https://enricbaltasar.com/afijos-numeros-esperanto-obl-on-op/,https://enricbaltasar.com/esperanto/gramatica/afijos/numeros-obl-on-op/,301
https://enricbaltasar.com/afijos-tamano-esperanto-et-eg/,https://enricbaltasar.com/esperanto/gramatica/afijos/tamano-et-eg/,301
https://enricbaltasar.com/afijos-vocabulario-esperanto-mal-il-ar-ej/,https://enricbaltasar.com/esperanto/gramatica/afijos/vocabulario-mal-il-ar-ej/,301
https://enricbaltasar.com/ahorcado-esperanto/,https://enricbaltasar.com/esperanto/recursos/ahorcado/,301
https://enricbaltasar.com/alfabeto-pronunciacion-esperanto/,https://enricbaltasar.com/esperanto/aprender/alfabeto-pronunciacion/,301
https://enricbaltasar.com/ampliacion-participios-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/ampliacion-participios/,301
https://enricbaltasar.com/animales-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/animales/,301
https://enricbaltasar.com/aprender-esperanto/,https://enricbaltasar.com/esperanto/aprender/,301
https://enricbaltasar.com/asignaturas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/asignaturas/,301
https://enricbaltasar.com/asociaciones-esperanto/,https://enricbaltasar.com/esperanto/cultura/asociaciones/,301
https://enricbaltasar.com/audiolibros-esperanto/,https://enricbaltasar.com/esperanto/recursos/audiolibros/,301
https://enricbaltasar.com/baile-correlativos-esperanto/,https://enricbaltasar.com/esperanto/recursos/baile-correlativos/,301
https://enricbaltasar.com/bpython-mejor-consola-python/,https://enricbaltasar.com/python-summary/bpython-mejor-consola-python/,301
https://enricbaltasar.com/castillos-ecuaciones/,https://enricbaltasar.com/esperanto/cultura/castillos-ecuaciones/,301
https://enricbaltasar.com/colores-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/colores/,301
https://enricbaltasar.com/com-tal-vegada-vaig-ser-un-fervent-esperantista-sense-parlar-en-absolut-esperanto/,https://enricbaltasar.com/esperanto/recursos/com-tal-vegada-vaig-ser-un-fervent-esperantista/,301
https://enricbaltasar.com/comidas-dia-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/comida/comidas-dia/,301
https://enricbaltasar.com/como-expresar-reciprocidad-esperanto/,https://enricbaltasar.com/esperanto/gramatica/como-expresar-reciprocidad/,301
https://enricbaltasar.com/como-hacer-que-te-pregunten-por-el-esperanto/,https://enricbaltasar.com/esperanto/recursos/como-hacer-que-te-pregunten/,301
https://enricbaltasar.com/como-suena-esperanto/,https://enricbaltasar.com/esperanto/recursos/como-suena/,301
https://enricbaltasar.com/comodines-esperanto-je-um-bleki/,https://enricbaltasar.com/esperanto/vocabulario/comodines-je-um-bleki/,301
https://enricbaltasar.com/comparativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/comparativo/,301
https://enricbaltasar.com/contables-incontables-esperanto/,https://enricbaltasar.com/esperanto/gramatica/contables-incontables/,301
https://enricbaltasar.com/continentes-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/geografia/continentes/,301
https://enricbaltasar.com/correccion-esperanto-minusculas-castellano/,https://enricbaltasar.com/esperanto/errores/minusculas-castellano/,301
https://enricbaltasar.com/correccion-no-usa-animales-como-insulto-esperanto/,https://enricbaltasar.com/esperanto/errores/no-usa-animales-como-insulto/,301
https://enricbaltasar.com/correccion-particulas-interrogativas-sin-cu/,https://enricbaltasar.com/esperanto/errores/particulas-interrogativas-sin-cu/,301
https://enricbaltasar.com/correccion-traduccion-a-de-en-infinitivo-esperanto/,https://enricbaltasar.com/esperanto/errores/traduccion-a-de-en-infinitivo/,301
https://enricbaltasar.com/correcciones-ejercicios-programa-kurso-esperanto/,https://enricbaltasar.com/esperanto/recursos/correcciones-ejercicios-programa-kurso/,301
https://enricbaltasar.com/correctores-esperanto/,https://enricbaltasar.com/esperanto/recursos/correctores/,301
https://enricbaltasar.com/correlativos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/correlativos/,301
https://enricbaltasar.com/cuentos-video-esperanto/,https://enricbaltasar.com/esperanto/recursos/cuentos-video/,301
https://enricbaltasar.com/curso-esperanto-palabras-basicas/,https://enricbaltasar.com/esperanto/recursos/curso-palabras-basicas/,301
https://enricbaltasar.com/cursos-esperanto/,https://enricbaltasar.com/esperanto/aprender/cursos/,301
https://enricbaltasar.com/deportes-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/deportes/,301
https://enricbaltasar.com/dias-semana-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/dias-semana/,301
https://enricbaltasar.com/diccionarios-esperanto/,https://enricbaltasar.com/esperanto/aprender/diccionarios/,301
https://enricbaltasar.com/dictado-esperanto-parrafo-libro-vuelta-mundo-ochenta-dias/,https://enricbaltasar.com/esperanto/recursos/dictado-vuelta-mundo-ochenta-dias/,301
https://enricbaltasar.com/diferencia-tio-gi/,https://enricbaltasar.com/esperanto/errores/diferencia-tio-gi/,301
https://enricbaltasar.com/direcciones-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/geografia/direcciones/,301
https://enricbaltasar.com/doble-negativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/doble-negativo/,301
https://enricbaltasar.com/donde-esta-toda-cultura-esperanto/,https://enricbaltasar.com/esperanto/recursos/donde-esta-toda-cultura/,301
https://enricbaltasar.com/emociones-sentimientos-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/emociones-sentimientos/,301
https://enricbaltasar.com/errores-habituales-esperanto/,https://enricbaltasar.com/esperanto/errores/mas-comunes/,301
https://enricbaltasar.com/esperanto-cv/,https://enricbaltasar.com/esperanto/recursos/cv/,301
https://enricbaltasar.com/esperanto-kvazau-imperiisma-lingvo-esperantismaj-imperiistoj/,https://enricbaltasar.com/esperanto/recursos/esperanto-kvazau-imperiisma-lingvo/,301
https://enricbaltasar.com/estaciones-ano-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/estaciones-ano/,301
https://enricbaltasar.com/estelles-esperanto-i/,https://enricbaltasar.com/esperanto/cultura/vicent-andres-estelles/,301
https://enricbaltasar.com/estilos-musica-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/musica/estilos-musica/,301
https://enricbaltasar.com/estos-terricolas-son-unos-autenticos-masocas/,https://enricbaltasar.com/esperanto/recursos/estos-terricolas-son-unos-autenticos-masocas/,301
https://enricbaltasar.com/europlan-improve-english-spelling/,https://enricbaltasar.com/esperanto/recursos/europlan-improve-english-spelling/,301
https://enricbaltasar.com/evolucion-esperanto/,https://enricbaltasar.com/esperanto/recursos/evolucion/,301
https://enricbaltasar.com/falsos-amigos-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/trampas/falsos-amigos/,301
https://enricbaltasar.com/faltas-habituales-acusativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/acusativo/faltas-habituales/,301
https://enricbaltasar.com/familia-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/familia/,301
https://enricbaltasar.com/fecha-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/fecha/,301
https://enricbaltasar.com/ferreira-gullar-esperanto-nao-ha-vagas/,https://enricbaltasar.com/esperanto/cultura/ferreira-gullar-nao-ha-vagas/,301
https://enricbaltasar.com/festividades-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/festividades/,301
https://enricbaltasar.com/frases-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/frases/frecuentes/,301
https://enricbaltasar.com/frases-jugar-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/frases/jugar/,301
https://enricbaltasar.com/frutas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/comida/frutas/,301
https://enricbaltasar.com/fundamento-esperanto-es-mito/,https://enricbaltasar.com/esperanto/opinion/fundamento-es-mito/,301
https://enricbaltasar.com/gerundios-participios-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/,301
https://enricbaltasar.com/horas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/horas/,301
https://enricbaltasar.com/idiotismos-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/coloquial/idiotismos/,301
https://enricbaltasar.com/instrumentos-musica-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/musica/instrumentos-musica/,301
https://enricbaltasar.com/insultos-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/coloquial/insultos/,301
https://enricbaltasar.com/interjecciones-basicas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/interjecciones/basicas/,301
https://enricbaltasar.com/introduccion-preposiciones-esperanto/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/introduccion/,301
https://enricbaltasar.com/jergas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/coloquial/jergas/,301
https://enricbaltasar.com/lectura-esperanto-septimo-capitulo-el-principito/,https://enricbaltasar.com/esperanto/recursos/lectura-septimo-capitulo-el-principito/,301
https://enricbaltasar.com/lengua-democracia/,https://enricbaltasar.com/esperanto/recursos/lengua-democracia/,301
https://enricbaltasar.com/letras-canciones-esperanto/,https://enricbaltasar.com/esperanto/cultura/letras-canciones/,301
https://enricbaltasar.com/libertad-sintactica-acusativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/acusativo/libertad-sintactica/,301
https://enricbaltasar.com/lingva-mentoro-esperanto/,https://enricbaltasar.com/esperanto/recursos/lingva-mentoro/,301
https://enricbaltasar.com/lista-interjecciones-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/interjecciones/lista/,301
https://enricbaltasar.com/locuciones-prepositivas-esperanto/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/locuciones-prepositivas/,301
https://enricbaltasar.com/mayusculas-minusculas-esperanto/,https://enricbaltasar.com/esperanto/gramatica/mayusculas-minusculas/,301
https://enricbaltasar.com/medidas-tiempo-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/medidas-tiempo/,301
https://enricbaltasar.com/meses-ano-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/meses-ano/,301
https://enricbaltasar.com/mosto-comodin-esperanto-titulos-tratamiento/,https://enricbaltasar.com/esperanto/vocabulario/mosto-comodin-titulos-tratamiento/,301
https://enricbaltasar.com/musica-esperanto/,https://enricbaltasar.com/esperanto/cultura/musica/,301
https://enricbaltasar.com/naturaleza-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/naturaleza/,301
https://enricbaltasar.com/nexos-basicos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/nexos-basicos/,301
https://enricbaltasar.com/nexos-coordinados-esperanto/,https://enricbaltasar.com/esperanto/gramatica/nexos-coordinados/,301
https://enricbaltasar.com/nombre-lenguas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/nombre-lenguas/,301
https://enricbaltasar.com/nombre-paises-habitantes-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/geografia/nombre-paises-habitantes/,301
https://enricbaltasar.com/nombres-marcas-esperanto/,https://enricbaltasar.com/esperanto/cultura/nombres-marcas/,301
https://enricbaltasar.com/noticias-esperanto/,https://enricbaltasar.com/esperanto/recursos/noticias/,301
https://enricbaltasar.com/numeros-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/numeros/,301
https://enricbaltasar.com/orden-adverbios-esperanto/,https://enricbaltasar.com/esperanto/gramatica/orden-adverbios/,301
https://enricbaltasar.com/orden-sustantivos-adjetivos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/orden-sustantivos-adjetivos/,301
https://enricbaltasar.com/palabras-tabu-eufemismos-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/coloquial/palabras-tabu-eufemismos/,301
https://enricbaltasar.com/paronimos-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/trampas/paronimos/,301
https://enricbaltasar.com/partes-casa-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/partes-casa/,301
https://enricbaltasar.com/partes-cuerpo-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/partes-cuerpo/,301
https://enricbaltasar.com/partes-dia-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/tiempo/partes-dia/,301
https://enricbaltasar.com/participios-activos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/participios-activos/,301
https://enricbaltasar.com/participios-adverbiales-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/participios-adverbiales/,301
https://enricbaltasar.com/participios-esperanto-modos-verbales/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/modos-verbales/,301
https://enricbaltasar.com/participios-esperanto-verbos-intransitivos/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/verbos-intransitivos/,301
https://enricbaltasar.com/participios-pasivos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/participios-pasivos/,301
https://enricbaltasar.com/participios-sustantivos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/participios-sustantivos/,301
https://enricbaltasar.com/particula-ci-esperanto/,https://enricbaltasar.com/esperanto/gramatica/particula-ci/,301
https://enricbaltasar.com/particulas-interrogativas-esperanto/,https://enricbaltasar.com/esperanto/gramatica/particulas-interrogativas/,301
https://enricbaltasar.com/pedro-salinas-esperanto/,https://enricbaltasar.com/esperanto/cultura/pedro-salinas/,301
https://enricbaltasar.com/perifrasis-esperanto-i/,https://enricbaltasar.com/esperanto/gramatica/perifrasis-i/,301
https://enricbaltasar.com/perifrasis-esperanto-ii/,https://enricbaltasar.com/esperanto/gramatica/perifrasis-ii/,301
https://enricbaltasar.com/perifrasis-esperanto-iii/,https://enricbaltasar.com/esperanto/gramatica/perifrasis-iii/,301
https://enricbaltasar.com/plural-esperanto/,https://enricbaltasar.com/esperanto/gramatica/terminaciones/plural/,301
https://enricbaltasar.com/poema-muros-vega-alvarez-esperanto/,https://enricbaltasar.com/esperanto/cultura/poema-muros-vega-alvarez/,301
https://enricbaltasar.com/polyglot-gathering-2015-2/,https://enricbaltasar.com/esperanto/recursos/polyglot-gathering-2015/,301
https://enricbaltasar.com/preguntas-afirmativas-negativas-esperanto/,https://enricbaltasar.com/esperanto/gramatica/preguntas-afirmativas-negativas/,301
https://enricbaltasar.com/preposicion-esperanto-al/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/al/,301
https://enricbaltasar.com/preposicion-esperanto-da/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/da/,301
https://enricbaltasar.com/preposicion-esperanto-de/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/de/,301
https://enricbaltasar.com/preposicion-esperanto-dum/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/dum/,301
https://enricbaltasar.com/preposicion-esperanto-el/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/el/,301
https://enricbaltasar.com/preposicion-esperanto-en/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/en/,301
https://enricbaltasar.com/preposicion-esperanto-per/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/per/,301
https://enricbaltasar.com/preposicion-esperanto-por/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/por/,301
https://enricbaltasar.com/preposicion-esperanto-post/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/post/,301
https://enricbaltasar.com/preposicion-esperanto-pri/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/pri/,301
https://enricbaltasar.com/preposiciones-acusativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/acusativo/uso-con-preposiciones/,301
https://enricbaltasar.com/preposiciones-esperanto-kun-sen/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/kun-sen/,301
https://enricbaltasar.com/profesiones-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/profesiones/,301
https://enricbaltasar.com/pronombre-impersonal-esperanto/,https://enricbaltasar.com/esperanto/gramatica/pronombres/impersonal/,301
https://enricbaltasar.com/pronombre-personal-neutro-esperanto/,https://enricbaltasar.com/esperanto/gramatica/pronombres/personal-neutro/,301
https://enricbaltasar.com/pronombre-reflexivo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/pronombres/reflexivo/,301
https://enricbaltasar.com/pronombres-complemento-directo-indirecto-esperanto/,https://enricbaltasar.com/esperanto/gramatica/pronombres/complemento-directo-indirecto/,301
https://enricbaltasar.com/pronombres-personales-esperanto/,https://enricbaltasar.com/esperanto/gramatica/pronombres/personales/,301
https://enricbaltasar.com/pronombres-posesivos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/pronombres/posesivos/,301
https://enricbaltasar.com/puntos-cardinales-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/geografia/puntos-cardinales/,301
https://enricbaltasar.com/que-puedes-hacer-por-el-esperanto-aunque-no-lo-hables/,https://enricbaltasar.com/esperanto/recursos/que-puedes-hacer-aunque-no-lo-hables/,301
https://enricbaltasar.com/radios-esperanto/,https://enricbaltasar.com/esperanto/recursos/radios/,301
https://enricbaltasar.com/redacciones-esperanto-hablar-uno-mismo/,https://enricbaltasar.com/esperanto/recursos/redacciones-hablar-uno-mismo/,301
https://enricbaltasar.com/resumen-acusativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/acusativo/resumen/,301
https://enricbaltasar.com/revistas-esperanto/,https://enricbaltasar.com/esperanto/recursos/revistas/,301
https://enricbaltasar.com/signos-puntuacion-esperanto/,https://enricbaltasar.com/esperanto/gramatica/signos-puntuacion/,301
https://enricbaltasar.com/silabas-esperanto/,https://enricbaltasar.com/esperanto/gramatica/silabas/,301
https://enricbaltasar.com/sopas-letras-esperanto/,https://enricbaltasar.com/esperanto/recursos/sopas-letras/,301
https://enricbaltasar.com/spam-esperanto/,https://enricbaltasar.com/esperanto/recursos/spam/,301
https://enricbaltasar.com/superlativo-esperanto/,https://enricbaltasar.com/esperanto/gramatica/superlativo/,301
https://enricbaltasar.com/sustantivos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/terminaciones/sustantivos/,301
https://enricbaltasar.com/sustantivos-seguidos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/sustantivos-seguidos/,301
https://enricbaltasar.com/tabla-basica-preposiciones-esperanto/,https://enricbaltasar.com/esperanto/gramatica/preposiciones/tabla-basica/,301
https://enricbaltasar.com/tatuajes-esperanto/,https://enricbaltasar.com/esperanto/recursos/tatuajes/,301
https://enricbaltasar.com/terminos-gramaticales-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/terminos-gramaticales/,301
https://enricbaltasar.com/tipos-adverbios-esperanto/,https://enricbaltasar.com/esperanto/gramatica/tipos-adverbios/,301
https://enricbaltasar.com/trabalenguas-esperanto/,https://enricbaltasar.com/esperanto/cultura/trabalenguas/,301
https://enricbaltasar.com/traduccion-que-esperanto/,https://enricbaltasar.com/esperanto/gramatica/traduccion-que/,301
https://enricbaltasar.com/traductor-esperanto/,https://enricbaltasar.com/esperanto/recursos/traductor/,301
https://enricbaltasar.com/useful-documentation-esperanto-movement/,https://enricbaltasar.com/esperanto/recursos/useful-documentation-movement/,301
https://enricbaltasar.com/utilaj-rimedoj-esperanto-aktivuloj/,https://enricbaltasar.com/esperanto/recursos/utilaj-rimedoj-aktivuloj/,301
https://enricbaltasar.com/variaciones-esperanto/,https://enricbaltasar.com/esperanto/recursos/variaciones/,301
https://enricbaltasar.com/verbos-compuestos-esperanto/,https://enricbaltasar.com/esperanto/gramatica/gerundios-participios/verbos-compuestos/,301
https://enricbaltasar.com/verduras-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/comida/verduras/,301
https://enricbaltasar.com/vicent-andres-estelles-esperanto/,https://enricbaltasar.com/esperanto/cultura/vicent-andres-estelles/,301
https://enricbaltasar.com/vocabulario-500-palabras-basicas-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/500-palabras-basicas/,301
https://enricbaltasar.com/vocabulario-navidad-esperanto/,https://enricbaltasar.com/esperanto/vocabulario/navidad/,301
